,PRODUCT_ID,PRODUCT_NAME,PRICE,URL_LINK,ITEM_IMG,DETAIL_IMG
64,65,려 청아 딥클렌징쿨링 샴푸 550ml x 3개,"21,900",http://item.gmarket.co.kr/Item?goodscode=2164626181,http://gdimg.gmarket.co.kr/2164626181/still/600?ver=1626163615,http://ai.esmplus.com/auction_ag416/%EB%A0%A4/%EB%A0%A4%20%EC%B2%AD%EC%95%84%20%EB%94%A5%ED%81%B4%EB%A0%8C%EC%A7%95%EC%BF%A8%EB%A7%81%20%EC%83%B4%ED%91%B8%20550ml/459962_111413653_01.jpg
65,66,로더베르 시그니처 퍼퓸트리트먼트 베이비파우더 1000g2개 + 사은품핸드크림,"18,900",http://item.gmarket.co.kr/Item?goodscode=1975309364,http://gdimg.gmarket.co.kr/1975309364/still/600?ver=1669257355,http://ai.esmplus.com/gded/m/a/20230307/15/1678169608821f491057.jpg
66,67,아르간 오일 퍼퓸 헤어에센스 120ml 2개 (행사)+퍼퓸 핸드크림 80ml 증정+추가할인쿠폰,"16,900",http://item.gmarket.co.kr/Item?goodscode=1463595828,http://gdimg.gmarket.co.kr/1463595828/still/600?ver=1686543427,https://gi.esmplus.com/cossnp/2_0_%EB%B2%84%EC%A0%84/%EC%BF%A0%ED%8F%B0%ED%95%A0%EC%9D%B8/%EC%83%9D%ED%95%84%ED%92%88%EC%9B%90%EB%8D%B0%EC%9D%B4/%EC%BF%A0_%ED%8F%AC%EB%A0%88_%EC%95%84%EB%A5%B4%EA%B0%84_0612_1.jpg
67,68,아모스 04 스타일 컬링 2X 에센스 150ml 15시이전주문 당일출고_B,"7,430",http://item.gmarket.co.kr/Item?goodscode=1157521230,http://gdimg.gmarket.co.kr/1157521230/still/600?ver=1679547973,http://ai.esmplus.com/gded/v/e/20220812/11/1660271239738a093f2f.jpg
68,69,헤드앤숄더 애플 프레쉬 샴푸 850ml 3개,"30,900",http://item.gmarket.co.kr/Item?goodscode=1822123895,http://gdimg.gmarket.co.kr/1822123895/still/600?ver=1685930877,http://ai.esmplus.com/gded/k/a/20230605/10/16859297482828a2e250.jpg
69,70,네이처 샴푸 베이비파우더 500ml 3개,"32,700",http://item.gmarket.co.kr/Item?goodscode=2463099863,http://gdimg.gmarket.co.kr/2463099863/still/600?ver=1685505241,https://gi.esmplus.com/gmktag737/02_detail/0_intro/baby_powder_intro.jpg
70,71,컬링에센스2X 볼륨컬 150ml X 3개,"20,800",http://item.gmarket.co.kr/Item?goodscode=2476593385,http://gdimg.gmarket.co.kr/2476593385/still/600?ver=1686543662,https://ai.esmplus.com/auction_ag416/%EB%AF%B8%EC%9F%9D%EC%84%BC/%EC%BB%AC%EB%A7%81%EC%97%90%EC%84%BC%EC%8A%A42X/%EC%BB%AC%EB%A7%81%EC%97%90%EC%84%BC%EC%8A%A42X%20%EB%B3%BC%EB%A5%A8%EC%BB%AC%20150ml/111315797_01.jpg
71,72,미쟝센 데미지케어 로즈프로틴 샴푸 680ml 6개,"29,800",http://item.gmarket.co.kr/Item?goodscode=1517806285,http://gdimg.gmarket.co.kr/1517806285/still/600?ver=1685497141,http://ai.esmplus.com/auction_ag416/%EB%AF%B8%EC%9F%9D%EC%84%BC/%EB%AF%B8%EC%9F%9D%EC%84%BC%20%EB%8D%B0%EB%AF%B8%EC%A7%80%EC%BC%80%EC%96%B4%20%EC%83%B4%ED%91%B8%20680ml_%EB%A6%AC%EB%89%B4%EC%96%BC/213878_%EB%AF%B8%EC%9F%9D%EC%84%BC_%EB%8D%B0%EB%AF%B8%EC%A7%80%EC%BC%80%EC%96%B4_%EC%83%B4%ED%91%B8680ML_01.jpg
72,73,케라시스 퍼퓸 러블리 샴푸 980mlX3개,"20,900",http://item.gmarket.co.kr/Item?goodscode=2283613062,http://gdimg.gmarket.co.kr/2283613062/still/600?ver=1637039150,https://ai.esmplus.com/auction_ag407/%EC%BC%80%EB%9D%BC%EC%8B%9C%EC%8A%A4%20%ED%8D%BC%ED%93%B8/%EC%BC%80%EB%9D%BC%EC%8B%9C%EC%8A%A4%20%ED%8D%BC%ED%93%B8%20980ml/%EC%BC%80%EB%9D%BC%EC%8B%9C%EC%8A%A4-%ED%8D%BC%ED%93%B8-980ml_01.jpg
73,74,(신세계시코르강남역점) LOMA  너리싱 샴푸 1L,"51,000",http://item.gmarket.co.kr/Item?goodscode=1608941962,http://gdimg.gmarket.co.kr/1608941962/still/600?ver=1685932218,https://salln-static.ssgcdn.com/ui/ssg/img/product/ext/tit_info.png?ref=gmarket
74,75,미쟝센 에이징케어 샴푸 3개+린스 2개,"25,800",http://item.gmarket.co.kr/Item?goodscode=1596621993,http://gdimg.gmarket.co.kr/1596621993/still/600?ver=1669335704,http://ai.esmplus.com/auction_ag416/vip%EB%B0%B0%EB%84%88/20191114/vip2.jpg
75,76,엘라스틴 실크리페어 샤이닝골드 샴푸 550ml 4개,"19,800",http://item.gmarket.co.kr/Item?goodscode=1774245505,http://gdimg.gmarket.co.kr/1774245505/still/600?ver=1659661700,http://gi.esmplus.com/kplgcare/%EB%B0%94%EB%94%94%ED%97%A4%EC%96%B4/ES%20%EC%8B%A4%ED%81%AC%EB%A6%AC%ED%8E%98%EC%96%B4%20%EC%B2%B4%EB%A6%AC%EB%B8%94%EB%9D%BC%EC%8D%B8%20%EB%A6%B0%EC%8A%A4%20550ml/%EC%8B%A4%ED%81%AC%EB%A6%AC%ED%8E%98%EC%96%B4_%EB%A6%AC%EB%89%B4%EC%96%BC-%EC%86%8C%EA%B0%9C%ED%8E%98%EC%9D%B4%EC%A7%801_01.jpg
76,77,랩 탈모샴푸 1L 2개+ 쿨 탈모샴푸 200ml 증정,"19,880",http://item.gmarket.co.kr/Item?goodscode=1567035147,http://gdimg.gmarket.co.kr/1567035147/still/600?ver=1685508745,https://gi.esmplus.com/seju8987/product/Lab/lab_s/new_lab_shampoo_02.jpg
77,78,쇼킹 밀가루샴푸 1개/두피냄새+각질케어/천연유래단백질샴푸,"9,900",http://item.gmarket.co.kr/Item?goodscode=1706791394,http://gdimg.gmarket.co.kr/1706791394/still/600?ver=1651824685,https://ai.esmplus.com/labelyoung/%EC%9D%B4%EB%B2%A0%EC%9D%B4%EC%83%81%EC%8B%9C%EC%83%81%EC%84%B8_202105/wheat_flour_shampoo/D_1_01.jpg
78,79,모이스처라이징 대용량 컨디셔너 1800ml 2개,"23,500",http://item.gmarket.co.kr/Item?goodscode=1776255015,http://gdimg.gmarket.co.kr/1776255015/still/600?ver=1609826637,http://gi.esmplus.com/kplgcare/%EB%B0%94%EB%94%94%ED%97%A4%EC%96%B4/%EC%97%98%EB%9D%BC%EC%8A%A4%ED%8B%B4%20%EB%AA%A8%EC%9D%B4%EC%8A%A4%EC%B2%98%EB%9D%BC%EC%9D%B4%EC%A7%95%20%EC%83%B4%ED%91%B8-%EC%BB%A8%EB%94%94%EC%85%94%EB%84%88%201800ml/768-769_%EC%83%81%EC%84%B8_1.jpg
79,80,아르간 퍼퓸 헤어미스트/실크미스트 140ml 1+1,"12,900",http://item.gmarket.co.kr/Item?goodscode=1835878235,http://gdimg.gmarket.co.kr/1835878235/still/600?ver=1623384913,http://ai.esmplus.com/gded/b/o/20200630/11/15934826940978a2642d.jpg
80,81,헤어에센스 헤어오일  320ml+60ml,"16,900",http://item.gmarket.co.kr/Item?goodscode=173282632,http://gdimg.gmarket.co.kr/173282632/still/600?ver=1681184537,http://santadong.speedgabia.com/notice/king-all-notice.jpg
81,82,B7 약산성 탈모 헤어팩 (행사상품) 1000ml+1000ml+250ml+핸드크림+추가할인쿠폰,"28,900",http://item.gmarket.co.kr/Item?goodscode=1703734337,http://gdimg.gmarket.co.kr/1703734337/still/600?ver=1686544693,https://gi.esmplus.com/cossnp/2_0_%EB%B2%84%EC%A0%84/%ED%8F%AC%EB%A0%88%EC%8A%A4%ED%8A%B8%EC%8A%A4%ED%86%A0%EB%A6%AC/%EC%83%81%EC%8B%9C_%EC%8A%88_B7_%EC%83%B4%2B%ED%97%A4%2B%ED%95%B8%EB%93%9C%ED%81%AC%EB%A6%BC.jpg
82,83,브이헤어엑스퍼트 탈모 완화 샴푸 480ml 2개+ 100ml 5개 증정,"19,800",http://item.gmarket.co.kr/Item?goodscode=2331159383,http://gdimg.gmarket.co.kr/2331159383/still/600?ver=1679984089,https://gi.esmplus.com/anan1543/yuhan/%EA%B8%B0%ED%9A%8D%EC%A0%84%EB%B0%B0%EB%84%88/%EA%B3%B5%EC%8B%9D%EB%B0%B0%EB%84%88%ED%95%A9.gif
83,84,리엔 백단향 샴푸 500ml 3개,"17,900",http://item.gmarket.co.kr/Item?goodscode=2427818417,http://gdimg.gmarket.co.kr/2427818417/still/600?ver=1650946116,https://gi.esmplus.com/kplgcare/%EB%B0%94%EB%94%94%ED%97%A4%EC%96%B4/%EB%A6%AC%EC%97%94%20%EB%B0%B1%EB%8B%A8%ED%96%A5/20220426/%EB%A6%AC%EC%97%94-%EC%98%A4%EB%A6%AC%EC%97%94%ED%83%88-%EC%9E%90%EC%9C%A4-%EB%B0%B1%EB%8B%A8%ED%96%A5-%EC%83%B4%ED%91%B8-%EB%A6%B0%EC%8A%A4-950ml-500ml_01.jpg
84,85,헤드앤숄더 가려운두피 샴푸 850ml 2개,"20,340",http://item.gmarket.co.kr/Item?goodscode=1482449872,http://gdimg.gmarket.co.kr/1482449872/still/600?ver=1684740499,http://gi.esmplus.com/pgshop1/2011-chusuk.jpg
85,86,케라시스 퍼퓸 체리블라썸 샴푸/린스 1L x2개 +샴푸180ml 증정,"13,260",http://item.gmarket.co.kr/Item?goodscode=1628429730,http://gdimg.gmarket.co.kr/1628429730/still/600?ver=1686057037,http://image.hyundaihmall.com/static/image/holiday_delivery.png
86,87,미쟝센 살롱10 단백질 트리트먼트 에센스팩(극손상) 990ml + 샴푸 30ml 2개 증정,"19,900",http://item.gmarket.co.kr/Item?goodscode=2180320226,http://gdimg.gmarket.co.kr/2180320226/still/600?ver=1682302552,https://ai.esmplus.com/auction_ag416/vip%EB%B0%B0%EB%84%88/%EC%82%AC%EC%9D%80%ED%92%88%EB%B0%B0%EB%84%88/%EB%AF%B8%EC%9F%9D%EC%84%BC-%EC%82%B4%EB%A1%B1-%ED%81%B4%EB%A6%AC%EB%8B%89-10-%EC%83%B4%ED%91%B8-%EC%86%90%EC%83%81-30ml-2%EA%B0%9C.jpg
87,88,실크리페어 베이비파우더 린스 550ml 4개,"19,800",http://item.gmarket.co.kr/Item?goodscode=1774243669,http://gdimg.gmarket.co.kr/1774243669/still/600?ver=1673239149,http://gi.esmplus.com/kplgcare/%EB%B0%94%EB%94%94%ED%97%A4%EC%96%B4/ES%20%EC%8B%A4%ED%81%AC%EB%A6%AC%ED%8E%98%EC%96%B4%20%EC%B2%B4%EB%A6%AC%EB%B8%94%EB%9D%BC%EC%8D%B8%20%EB%A6%B0%EC%8A%A4%20550ml/%EC%8B%A4%ED%81%AC%EB%A6%AC%ED%8E%98%EC%96%B4_%EB%A6%AC%EB%89%B4%EC%96%BC-%EC%86%8C%EA%B0%9C%ED%8E%98%EC%9D%B4%EC%A7%801_01.jpg
88,89,미쟝센 펄샤이닝 리페어샴푸 화이트머스크향 1000ml 3개,"23,800",http://item.gmarket.co.kr/Item?goodscode=2752068836,http://gdimg.gmarket.co.kr/2752068836/still/600?ver=1682649500,https://ai.esmplus.com/auction_ag416/%EB%AF%B8%EC%9F%9D%EC%84%BC/%EB%AF%B8%EC%9F%9D%EC%84%BC%20%ED%8E%84%EC%83%A4%EC%9D%B4%EB%8B%9D/%EC%83%B4%ED%91%B8/mi_Pearl_Shining_Perfume_shampoo_all_01.jpg
89,90,맥주효모 탈모샴푸 1L 2개+쿨 탈모샴푸 200ml 증정,"31,000",http://item.gmarket.co.kr/Item?goodscode=1945578222,http://gdimg.gmarket.co.kr/1945578222/still/600?ver=1685417630,https://gi.esmplus.com/seju8987/A_1.jpg
90,91,려 루트젠 여성 맞춤 탈모증상전문케어 샴푸 515ml + 증정,"27,300",http://item.gmarket.co.kr/Item?goodscode=2866329928,http://gdimg.gmarket.co.kr/2866329928/still/600?ver=1684326657,https://ai.esmplus.com/auction_ag416/vip%EB%B0%B0%EB%84%88/20230511/02_-%EC%88%98%EC%A0%95.jpg
91,92,아미노 고영양 트리트먼트  300ml 4개,"21,000",http://item.gmarket.co.kr/Item?goodscode=1711641250,http://gdimg.gmarket.co.kr/1711641250/still/600?ver=1678150599,https://gi.esmplus.com/kplgcare/vip_option/%ED%86%B5%ED%95%A9%20%EC%9D%B4%EB%B2%A4%ED%8A%B8%20%EB%B0%B0%EB%84%88/0612_%EC%83%81%EC%84%B8%ED%8E%98%EC%9D%B4%EC%A7%80-%EC%83%81%EB%8B%A8_%EC%B9%B4%EB%93%9C%ED%98%9C%ED%83%9D.jpg
92,93,케라시스 클린노트 퓨어코튼 트리트먼트 1L 2개,"19,900",http://item.gmarket.co.kr/Item?goodscode=2369751790,http://gdimg.gmarket.co.kr/2369751790/still/600?ver=1645752449,https://ai.esmplus.com/auction_ag407/%EC%BC%80%EB%9D%BC%EC%8B%9C%EC%8A%A4/%EC%BC%80%EB%9D%BC%EC%8B%9C%EC%8A%A4%20%ED%81%B4%EB%A6%B0%EB%85%B8%ED%8A%B8%20%ED%93%A8%EC%96%B4%EC%BD%94%ED%8A%BC_%20%ED%8C%8C%EC%9A%B0%EB%8D%94%EB%A6%AC%EC%BD%94%ED%8A%BC%20%EC%83%B4%ED%91%B8_%ED%8A%B8%EB%A6%AC%ED%8A%B8%EB%A8%BC%ED%8A%B8/%EC%BC%80%EB%9D%BC%EC%8B%9C%EC%8A%A4_%ED%81%B4%EB%A6%B0%EB%85%B8%ED%8A%B8_01.jpg
93,94,오로라 LPP 프로테인 샴푸 1000ml 1+1 총2000ml,"18,900",http://item.gmarket.co.kr/Item?goodscode=1260891926,http://gdimg.gmarket.co.kr/1260891926/still/600?ver=1641271445,http://ai.esmplus.com/mscare/Shampoo/protein/860_01.jpg
94,95,미쟝센 데미지케어 린스 680ML 3개,"22,500",http://item.gmarket.co.kr/Item?goodscode=1517804846,http://gdimg.gmarket.co.kr/1517804846/still/600?ver=1666750359,https://ai.esmplus.com/auction_ag416/%EB%AF%B8%EC%9F%9D%EC%84%BC/%EB%AF%B8%EC%9F%9D%EC%84%BC%20%EB%8D%B0%EB%AF%B8%EC%A7%80%EC%BC%80%EC%96%B4%EB%A6%B0%EC%8A%A4%20680ML/111315070_01.jpg
95,96, 쿤달  4+1 샴푸 2개+트리트먼트 2개+500ml 추가증정,"39,240",http://item.gmarket.co.kr/Item?goodscode=1884600875,http://gdimg.gmarket.co.kr/1884600875/still/600?ver=1685545609,http://image.hyundaihmall.com/static/image/holiday_delivery.png
96,97,댄트롤 딥 클린 박하 솔트 샴푸 820ml 3개,"23,800",http://item.gmarket.co.kr/Item?goodscode=2767414198,http://gdimg.gmarket.co.kr/2767414198/still/600?ver=1675056008,https://ai.esmplus.com/auction_ag416/%EB%8C%84%ED%8A%B8%EB%A1%A4/%EB%8C%84%ED%8A%B8%EB%A1%A4%20%EC%83%B4%ED%91%B8/dantrol_shampoo_all_01.jpg
97,98,닥터 맥주효모 탈모완화 기능성 샴푸,"26,500",http://item.gmarket.co.kr/Item?goodscode=2468824694,http://gdimg.gmarket.co.kr/2468824694/still/600?ver=1654670445,http://ai.esmplus.com/maskofzoax/vancor/common/notice.jpg
98,99,흑갈색)물들임 새치샴푸450+트리트먼트150+샴푸80 2개+트리트먼트 80 4개,"41,900",http://item.gmarket.co.kr/Item?goodscode=2475697758,http://gdimg.gmarket.co.kr/2475697758/still/600?ver=1684381133,https://gi.esmplus.com/kplgcare/vip_option/20220805/%ED%9D%91%EA%B0%88%EC%83%89%ED%8A%B8%EB%A6%BF.jpg
99,100,려 흑운 모근강화볼륨케어 샴푸 550ml,"8,900",http://item.gmarket.co.kr/Item?goodscode=2164635437,http://gdimg.gmarket.co.kr/2164635437/still/600?ver=1626163726,https://ai.esmplus.com/auction_ag416/%EB%A0%A4/%EB%A0%A4%20%ED%9D%91%EC%9A%B4%20%EB%AA%A8%EA%B7%BC%EA%B0%95%ED%99%94&%EB%B3%BC%EB%A5%A8%EC%BC%80%EC%96%B4%20%EC%83%B4%ED%91%B8%20550ml/20230120/%EB%A0%A4_%ED%9D%91%EC%9A%B4%EC%83%B4%ED%91%B8_01.jpg
